BO_Code,Month,WFYP,NOP
AHG553,2025-11,57902.5,1
AHG553,2025-12,346290.49,4
AHG553,2026-01,1259406.4,8
AHG553,2026-02,254142.0,2
AHG553,2026-03,2842427.33,16
AHG553,2026-04,2210.21,0
AHG553,2026-05,30231.0,1
AHG553,2026-06,-30231.0,0
AHG563,2025-08,645427.0,3
AHG563,2025-09,52500.0,1
AHG563,2025-10,97859.73,2
AHG563,2025-11,268748.4,3
AHG563,2025-12,672020.7,5
AHG563,2026-01,598551.81,4
AHG563,2026-02,1538226.15,12
AHG563,2026-03,515027.84,16
AHG563,2026-04,147325.48,3
AHG563,2026-05,140063.06,2
AHG563,2026-06,65573.0,2
AHG567,2025-08,138060.81,3
AHG567,2025-09,50634.27,4
AHG567,2025-10,-12107.5,2
AHG567,2025-12,72480.44,4
AHG567,2026-01,20318.0,2
AHG567,2026-02,40636.0,4
AHG567,2026-03,295695.29,10
AHG567,2026-04,106691.15,2
AHG567,2026-05,31080.24,1
AHG567,2026-06,204063.2,3
AHG578,2025-08,92949.5,2
AHG578,2025-09,30261.0,1
AHG578,2025-10,18286.2,1
AHG578,2025-11,116276.5,1
AHG578,2025-12,50555.0,1
AHG578,2026-01,30939.66,2
AHG578,2026-02,155280.29,6
AHG578,2026-03,694742.4,8
AHG580,2025-08,104196.0,1
AHG580,2025-09,346262.0,2
AHG580,2025-11,261691.0,4
AHG580,2025-12,121908.0,1
AHG580,2026-01,20318.0,2
AHG580,2026-02,100000.0,2
AHG580,2026-03,250869.6,4
AHG580,2026-04,10159.0,1
AHG580,2026-06,20192.0,1
AHG587,2025-09,101466.0,2
AHG587,2025-10,930414.0,2
AHG587,2025-11,521843.86,3
AHG587,2025-12,1402759.96,5
AHG587,2026-01,1851679.91,4
AHG587,2026-02,1369590.81,6
AHG587,2026-03,32307.62,2
AHG587,2026-04,507950.0,2
AHG587,2026-06,121176.0,1
AHG595,2025-09,33861.9,1
AHG595,2025-10,35609.0,1
AHG595,2025-11,35483.0,1
AHG595,2026-01,453950.0,6
AHG595,2026-03,54815.4,2
AHG595,2026-04,42504.0,2
AHG595,2026-06,21317.1,1
AHG596,2026-04,252589.0,3
AHG596,2026-05,72015.0,2
AHG596,2026-06,202154.0,3
AHG608,2025-08,57965.75,1
AHG608,2025-10,110386.2,1
AHG608,2025-11,41830.56,1
AHG608,2025-12,569618.75,3
AHG608,2026-01,477900.24,6
AHG608,2026-02,853995.49,6
AHG608,2026-03,366683.22,2
AHG608,2026-04,51469.75,1
AHG608,2026-05,979.75,0
AHG610,2025-08,365854.05,5
AHG610,2025-09,121969.57,1
AHG610,2025-10,341403.36,5
AHG610,2025-11,302259.36,4
AHG610,2025-12,208618.23,5
AHG610,2026-01,74288.92,4
AHG610,2026-02,761218.04,8
AHG610,2026-03,604838.74,12
AHG610,2026-04,273420.08,5
AHG610,2026-05,511486.04,8
AHG610,2026-06,383669.37,4
AHI229,2025-07,57988.75,1
AHI229,2025-08,234041.75,3
AHI229,2025-09,186301.2,2
AHI229,2025-10,128237.5,4
AHI229,2025-11,245364.48,4
AHI229,2025-12,207537.14,3
AHI229,2026-01,999361.99,8
AHI229,2026-02,94499.19,4
AHI229,2026-03,770856.97,12
AHI229,2026-04,17348.6,1
AHI229,2026-05,93125.6,3
AHI229,2026-06,52727.6,2
AHI230,2025-09,110598.0,2
AHI230,2025-10,222924.9,3
AHI230,2025-11,258437.75,4
AHI230,2025-12,73500.0,1
AHI230,2026-01,715878.18,10
AHI230,2026-03,249016.95,4
AHI230,2026-04,18022.09,1
AHI230,2026-05,4680.0,1
AHI230,2026-06,55145.0,1
AHI427,2025-09,35999.37,1
AHI427,2025-11,94969.44,3
AHI427,2025-12,42247.19,2
AHI427,2026-01,161143.38,4
AHI427,2026-02,163993.2,4
AHI427,2026-03,2023797.75,12
AHI427,2026-04,-135794.52,1
AHI427,2026-05,0.0,1
AHI433,2026-04,1567080.67,5
AHI433,2026-05,401409.5,4
AHI433,2026-06,267089.18,2
AHI646,2026-06,101220.0,1
AHI802,2026-04,222414.4,4
AHI802,2026-05,69052.4,2
AHI802,2026-06,78918.63,1
AHI810,2026-04,-389227.54,0
AHI810,2026-05,205460.03,2
AHI810,2026-06,166743.23,3
AHI819,2025-09,0.0,1
AHI819,2025-10,335925.36,4
AHI819,2025-11,10079.0,1
AHI819,2025-12,158860.05,3
AHI819,2026-01,283110.0,6
AHI819,2026-03,2606304.79,12
AHI819,2026-04,221078.0,2
AHI819,2026-05,113145.86,1
AHI819,2026-06,8127.2,1
AHI935,2025-09,69000.0,1
AHI935,2025-10,92000.0,2
AHI935,2025-11,108160.3,3
AHI935,2025-12,79272.31,3
AHI935,2026-01,52903.79,6
AHI935,2026-02,-19998.63,0
AHI935,2026-03,120000.0,2
AHI935,2026-06,7800.71,1
AHJ573,2025-08,145354.0,2
AHJ573,2025-09,24314.4,1
AHJ573,2025-10,147463.74,3
AHJ573,2025-11,58098.0,1
AHJ573,2025-12,174532.8,5
AHJ573,2026-01,351446.15,10
AHJ573,2026-02,79317.15,4
AHJ573,2026-03,31967.4,8
AHJ573,2026-04,58810.92,3
AHJ573,2026-05,25750.8,2
AHJ573,2026-06,-89739.0,1
AHM785,2025-09,16000.0,1
AHM785,2025-11,734003.4,4
AHM785,2025-12,1039384.16,6
AHM785,2026-01,779817.58,4
AHM785,2026-02,70489.0,2
AHM785,2026-03,500767.8,2
AHM785,2026-04,423022.59,1
AHM785,2026-05,-450002.7,0
AHM785,2026-06,121908.0,1
AHM786,2026-04,135756.8,2
AHM786,2026-05,261918.81,4
AHM786,2026-06,276957.41,2
AHM942,2026-04,131369.64,2
AHM942,2026-05,196981.13,3
AHM942,2026-06,108462.0,3
AHN315,2025-08,226912.5,1
AHN315,2025-09,69372.0,1
AHN315,2025-11,15166.5,1
AHN315,2025-12,307525.18,4
AHN315,2026-01,89137.49,2
AHN315,2026-02,721615.52,8
AHN315,2026-03,382956.82,8
AHN315,2026-04,51515.1,1
AHN315,2026-05,98989.19,4
AHN315,2026-06,15800.0,1
AHN348,2025-08,60954.0,1
AHN348,2025-09,40250.0,1
AHN348,2025-10,80086.95,3
AHN348,2025-11,86423.04,1
AHN348,2025-12,404011.99,3
AHN348,2026-01,291299.9,8
AHN348,2026-02,242376.0,2
AHN348,2026-03,479452.56,8
AHN348,2026-04,553419.02,4
AHN348,2026-05,81024.0,1
AHN348,2026-06,77299.7,2
AHN358,2025-09,58046.25,1
AHN358,2025-11,165984.67,2
AHN358,2025-12,107738.9,2
AHN358,2026-01,33000.0,2
AHN358,2026-02,60576.0,2
AHN358,2026-03,296400.0,6
AHN358,2026-04,144003.83,1
AHN358,2026-05,45294.0,2
AHN358,2026-06,30294.0,1
AHN360,2025-11,149310.52,2
AHN360,2025-12,1976.0,1
AHN360,2026-01,41691.21,4
AHN360,2026-02,42718.2,2
AHN360,2026-03,524179.0,8
AHN360,2026-04,221600.5,2
AHN360,2026-05,103811.8,2
AHN360,2026-06,40000.0,1
AHN373,2026-05,24000.0,1
AHN373,2026-06,235649.76,3
AHN407,2026-04,585733.47,3
AHN407,2026-05,-381677.55,1
AHN407,2026-06,90002.64,4
AHN410,2026-04,65613.11,2
AHN410,2026-05,53632.71,1
AHN410,2026-06,255917.0,5
AHN412,2025-09,173931.75,2
AHN412,2025-10,305637.29,4
AHN412,2025-11,515756.42,4
AHN412,2025-12,-73934.36,1
AHN412,2026-01,112905.05,2
AHN412,2026-02,143260.85,2
AHN412,2026-03,356263.84,6
AHN412,2026-04,-220898.21,1
AHN412,2026-05,941.03,0
AHN412,2026-06,941.03,0
AHN463,2026-04,1035247.99,6
AHN463,2026-05,3033.33,0
AHN463,2026-06,408496.52,1
AHN850,2025-08,116081.0,1
AHN850,2025-09,58063.5,1
AHN850,2025-11,116121.26,2
AHN850,2025-12,116127.0,2
AHN850,2026-01,111078.0,2
AHN850,2026-02,240000.0,2
AHN850,2026-03,1139730.0,8
AHN850,2026-05,24309.6,1
AHO233,2026-04,115303.85,4
AHO233,2026-05,342866.25,3
AHR893,2025-09,115706.88,1
AHR893,2025-11,63857.7,3
AHR893,2025-12,-18255.59,0
AHR893,2026-02,106866.24,6
AHR893,2026-03,124621.8,6
AHR893,2026-04,20318.0,1
AHR893,2026-05,11318.72,1
AHR893,2026-06,59853.68,1
AHR898,2026-04,101836.58,2
AHR898,2026-05,15987.58,1
AHR898,2026-06,52188.16,1
AHR914,2025-08,14892.98,1
AHR914,2026-01,111045.0,2
AHR914,2026-02,538440.3,6
AHR914,2026-03,-539283.85,4
AHR914,2026-04,30294.0,1
AHR914,2026-05,30294.0,1
AHR931,2025-11,54858.6,2
AHR931,2025-12,6095.4,1
AHR931,2026-01,90406.8,6
AHR931,2026-03,182379.36,6
AHR931,2026-05,88755.7,2
AHR931,2026-06,32623.06,2
AHS088,2026-04,173934.98,4
AHS088,2026-05,219722.66,5
AHS088,2026-06,184605.06,6
AHT364,2025-09,109930.68,3
AHT364,2025-11,695391.46,7
AHT364,2025-12,64854.57,2
AHT364,2026-01,232025.78,6
AHT364,2026-02,212730.39,6
AHT364,2026-03,769215.02,14
AHT364,2026-04,188515.78,1
AHT364,2026-05,394793.1,3
AHT364,2026-06,185095.74,4
AHT371,2025-09,80843.0,2
AHT371,2025-10,-50525.0,0
AHT371,2025-12,79852.9,3
AHT371,2026-01,60000.0,2
AHT371,2026-02,168683.6,10
AHT373,2025-10,138837.2,3
AHT373,2025-11,131793.34,4
AHT373,2025-12,108770.93,5
AHT373,2026-01,348620.05,8
AHT373,2026-02,1503495.1,14
AHT373,2026-03,1364807.32,10
AHT373,2026-04,111078.0,2
AHT373,2026-05,5411.76,1
AHT378,2025-09,166672.0,2
AHT378,2025-10,-116058.0,0
AHT378,2025-12,14940.72,1
AHT378,2026-03,91431.0,4
AHT378,2026-04,9077.4,1
AHT382,2026-06,115104.0,2
AHT389,2025-09,252345.0,4
AHT389,2025-10,151425.0,2
AHT389,2025-11,601499.35,3
AHT389,2025-12,580781.0,3
AHT389,2026-01,319695.28,6
AHT389,2026-02,906746.11,10
AHT389,2026-03,1215759.74,6
AHT389,2026-04,197504.5,3
AHT389,2026-05,137021.08,3
AHT389,2026-06,91962.58,1
AHU801,2025-10,181476.74,4
AHU801,2025-11,50570.0,1
AHU801,2025-12,479342.26,4
AHU801,2026-01,437822.0,6
AHU801,2026-02,242256.0,2
AHU801,2026-03,616466.28,6
AHU801,2026-04,47853.96,1
AHU801,2026-05,30294.0,1
AHU801,2026-06,196690.0,2
AHV165,2025-10,65147.85,2
AHV165,2025-11,219881.0,3
AHV165,2025-12,365315.1,3
AHV165,2026-02,276995.04,4
AHV165,2026-03,60000.0,2
AHV165,2026-04,-19999.24,0
AHV199,2025-12,39043.24,2
AHV199,2026-01,270570.3,4
AHV199,2026-03,139276.8,2
AHV199,2026-04,-135092.23,0
AHV363,2026-04,37207.73,1
AHV363,2026-05,50520.0,1
AHV363,2026-06,531329.33,3
AHV508,2026-04,5295.1,1
AHV508,2026-05,29124.62,1
AHV508,2026-06,2124.62,0
AHW109,2026-06,-159490.29,2
AHW126,2026-01,167685.8,6
AHW126,2026-02,15163.5,2
AHW126,2026-03,162000.0,4
AHW126,2026-04,40516.0,1
AHW126,2026-05,11520.31,1
AHW132,2025-10,135344.6,4
AHW132,2025-11,204921.05,4
AHW132,2025-12,163143.47,7
AHW132,2026-01,278758.14,8
AHW132,2026-02,460438.48,8
AHW132,2026-03,415978.0,10
AHW132,2026-04,32273.28,1
AHW132,2026-05,40544.0,1
AHW132,2026-06,24326.4,1
AHW165,2026-03,1245449.12,26
AHW165,2026-04,215160.04,5
AHW165,2026-05,400790.04,7
AHW165,2026-06,1268681.46,12
AHW501,2025-11,7006.62,1
AHW501,2025-12,71567.12,2
AHW501,2026-02,640229.64,4
AHW501,2026-03,15035.03,6
AHW501,2026-04,4020114.82,1
AHW501,2026-05,-3398855.93,0
AHW501,2026-06,40636.0,1
AHW604,2025-09,110563.5,2
AHW604,2025-10,151054.8,2
AHW604,2025-11,718472.7,3
AHW604,2025-12,361562.85,4
AHW604,2026-01,423501.28,8
AHW604,2026-02,937451.2,8
AHW604,2026-03,2195918.98,10
AHW604,2026-04,216717.02,3
AHW604,2026-05,72691.2,2
AHW604,2026-06,114553.44,2
AHW615,2025-10,484834.65,3
AHW615,2025-11,76192.5,2
AHW615,2025-12,1101523.84,2
AHW615,2026-01,2031.79,0
AHW615,2026-02,161528.1,2
AHW615,2026-03,394489.83,6
AHW615,2026-04,1015.9,0
AHW966,2025-12,198149.55,4
AHW966,2026-01,850369.5,6
AHW966,2026-02,150622.94,4
AHW966,2026-03,155860.49,4
AHW966,2026-05,61780.32,2
AHW966,2026-06,151425.0,1
AHW972,2025-09,201386.0,1
AHW972,2025-10,108075.0,2
AHW972,2025-11,945982.37,4
AHW972,2025-12,403710.63,5
AHW972,2026-01,161536.0,4
AHW972,2026-02,129746.36,4
AHW972,2026-03,750655.24,4
AHW972,2026-04,103379.22,2
AHW972,2026-06,20318.0,1
AHW978,2025-10,127359.05,3
AHW978,2025-12,127656.21,3
AHW978,2026-01,66000.0,2
AHW978,2026-02,409336.4,8
AHW978,2026-03,31088.4,2
AHW978,2026-04,123644.0,1
AHW978,2026-05,212036.0,5
AHW978,2026-06,268309.98,4
AHW981,2025-10,31936.46,2
AHW981,2025-11,17685.5,1
AHW981,2025-12,23344.86,2
AHW981,2026-01,45810.21,6
AHW981,2026-02,27368.97,4
AHW981,2026-03,215340.57,8
AHW981,2026-04,12293.81,1
AHW981,2026-05,57725.81,2
AHW981,2026-06,1682.51,0
AHW995,2025-10,238611.95,3
AHW995,2025-11,78164.21,4
AHW995,2025-12,254695.31,5
AHW995,2026-01,240979.16,12
AHW995,2026-02,1394854.86,20
AHW995,2026-03,830551.83,8
AHW995,2026-04,40000.0,1
AHW995,2026-05,77371.0,2
AHW995,2026-06,50294.0,2
AHX412,2026-04,2187.11,0
AHX412,2026-05,189721.61,2
AHX412,2026-06,571908.0,2
AHX817,2025-10,19205.87,1
AHX817,2025-11,15480.54,1
AHX817,2025-12,206852.0,4
AHX817,2026-01,70998.4,2
AHX817,2026-02,307564.4,6
AHX817,2026-03,615264.4,10
AHX817,2026-04,52700.76,1
AHX817,2026-05,222727.39,6
AHX817,2026-06,138771.98,3
AHX818,2026-04,232692.51,5
AHX818,2026-05,165723.11,4
AHX818,2026-06,238810.36,4
AHY148,2025-09,101140.0,1
AHY148,2025-11,404939.1,3
AHY148,2025-12,445884.63,6
AHY148,2026-01,184283.31,2
AHY148,2026-02,559740.0,6
AHY148,2026-03,679193.86,6
AHY148,2026-04,32412.8,1
AHY148,2026-05,154866.6,1
AHY148,2026-06,272313.0,3
AHY184,2025-10,36728.54,1
AHY184,2025-11,200898.2,2
AHY184,2025-12,195445.48,5
AHY184,2026-01,70742.0,2
AHY184,2026-02,355222.5,8
AHY184,2026-03,261145.05,10
AHY184,2026-04,-24194.4,1
AHY184,2026-05,115198.5,4
AHY184,2026-06,160564.0,3
AHY191,2025-09,144856.88,1
AHY191,2025-12,15148.5,1
AHY191,2026-01,-30270.0,0
AHY191,2026-02,181350.0,4
AHY191,2026-03,133293.6,4
AHY191,2026-04,15384.19,1
AHY191,2026-05,166270.5,1
AHY191,2026-06,326933.75,2
AHY212,2025-10,30477.0,1
AHY212,2026-01,415824.9,10
AHY212,2026-02,930556.17,10
AHY212,2026-03,1272146.01,14
AHY212,2026-04,24324.0,1
AHY212,2026-05,131783.0,2
AHY212,2026-06,24333.6,1
AHY317,2026-04,-6574.84,2
AHY317,2026-05,350527.08,2
AHY317,2026-06,402073.78,2
AHZ615,2025-09,151110.0,2
AHZ615,2025-10,72801.36,1
AHZ615,2025-11,131274.0,1
AHZ615,2025-12,121908.0,1
AHZ615,2026-01,220000.0,2
AHZ615,2026-02,242352.0,2
AHZ615,2026-03,266837.21,2
AHZ615,2026-04,-41033.1,0
AHZ615,2026-05,41051.88,1
AHZ911,2025-12,18015.67,2
AHZ911,2026-01,86922.57,4
AHZ911,2026-02,109069.2,4
AHZ911,2026-03,557730.76,6
AHZ911,2026-05,50520.0,2
AHZ911,2026-06,5410.0,1
AIA358,2025-11,86737.83,2
AIA358,2025-12,454275.0,1
AIA358,2026-01,363508.95,8
AIA358,2026-02,469717.38,6
AIA358,2026-03,483723.68,10
AIA358,2026-04,55294.0,2
AIA358,2026-05,774539.4,2
AIA358,2026-06,15000.0,1
AIA359,2025-10,65673.5,2
AIA359,2025-11,40488.0,1
AIA359,2025-12,97667.4,3
AIA359,2026-01,385307.32,8
AIA359,2026-02,54599.4,2
AIA359,2026-03,580901.8,8
AIA359,2026-04,20318.0,1
AIA376,2026-04,142138.36,3
AIA376,2026-05,359360.92,5
AIA376,2026-06,88600.0,3
AIA380,2025-11,280071.06,5
AIA380,2025-12,261773.96,7
AIA380,2026-01,69960.52,2
AIA380,2026-02,312761.12,10
AIA380,2026-03,196088.74,4
AIA380,2026-04,45280.98,2
AIA380,2026-05,179652.78,3
AIA380,2026-06,846.58,0
AIA400,2025-09,52500.0,1
AIA400,2025-10,30477.0,1
AIA400,2025-11,54123.4,1
AIA400,2025-12,100792.8,3
AIA400,2026-03,220000.0,2
AIA400,2026-04,18700.5,1
AIA506,2026-04,33549.22,1
AIA506,2026-05,35100.0,2
AIA506,2026-06,60540.0,2
AIA521,2025-10,58063.5,1
AIA521,2025-11,219048.17,4
AIA521,2025-12,107844.1,5
AIA521,2026-01,58762.24,2
AIA521,2026-02,12163.97,2
AIA521,2026-03,77529.6,2
AIA521,2026-05,42289.8,2
AIB615,2025-10,322001.7,2
AIB615,2025-11,506828.08,3
AIB615,2025-12,271439.41,2
AIB615,2026-01,819220.16,10
AIB615,2026-02,1390971.72,8
AIB615,2026-03,333175.17,4
AIB615,2026-04,79701.0,1
AIB627,2025-12,65401.8,2
AIB627,2026-01,149519.28,4
AIB627,2026-02,101032.0,4
AIB627,2026-03,466439.8,10
AIB627,2026-05,74816.6,2
AIB627,2026-06,34935.3,2
AIB648,2025-11,190823.39,3
AIB648,2025-12,1010264.48,7
AIB648,2026-01,117132.11,2
AIB648,2026-02,802858.97,8
AIB648,2026-03,1005833.52,8
AIB648,2026-05,208218.11,1
AIB648,2026-06,37867.5,1
AIB649,2025-11,311352.67,4
AIB649,2025-12,130206.68,3
AIB649,2026-01,127334.38,6
AIB649,2026-02,40368.0,2
AIB649,2026-03,30294.0,2
AIB649,2026-04,148372.2,3
AIB649,2026-05,270113.0,3
AIB649,2026-06,13629.6,1
AIC467,2025-10,50425.0,1
AIC467,2025-11,234842.2,5
AIC467,2025-12,130284.8,1
AIC467,2026-01,179430.4,6
AIC467,2026-02,121908.0,4
AIC467,2026-03,771551.6,12
AIC467,2026-04,9898.2,0
AIC467,2026-05,150595.6,3
AIC467,2026-06,110096.4,3
AIC474,2025-10,73144.8,3
AIC474,2025-11,18289.68,1
AIC474,2025-12,93110.04,4
AIC474,2026-01,221245.34,8
AIC474,2026-02,85200.99,8
AIC474,2026-03,316649.3,14
AIC474,2026-04,157878.6,3
AIC474,2026-05,57483.9,2
AIC474,2026-06,24309.6,1
AIC587,2025-12,116541.2,3
AIC587,2026-01,54696.6,2
AIC587,2026-02,126356.4,4
AIC587,2026-03,55249.99,4
AIC587,2026-05,8127.2,1
AIC603,2025-10,68573.25,1
AIC603,2025-11,73510.56,2
AIC603,2025-12,295178.07,5
AIC603,2026-01,357428.0,8
AIC603,2026-02,147700.4,6
AIC603,2026-03,519601.1,10
AIC603,2026-04,228346.3,7
AIC603,2026-05,208555.2,6
AIC603,2026-06,218290.52,7
AIC899,2026-04,126829.66,2
AIC899,2026-05,174075.57,3
AIC899,2026-06,1026862.01,2
AID375,2025-10,12000.0,1
AID375,2025-11,160674.0,2
AID375,2025-12,1501522.69,4
AID375,2026-01,838818.72,10
AID375,2026-02,67548.7,4
AID375,2026-03,536550.73,4
AID375,2026-04,53553.06,1
AID375,2026-05,341268.06,3
AID375,2026-06,38980.0,2
AID390,2025-10,30477.0,1
AID390,2025-11,15166.5,1
AID390,2025-12,121120.5,4
AID390,2026-01,426978.76,10
AID390,2026-02,270864.0,6
AID390,2026-03,1153138.75,8
AID390,2026-04,100000.0,1
AID390,2026-05,20318.0,1
AID390,2026-06,201361.0,4
AID396,2025-11,55501.0,2
AID396,2025-12,558763.2,2
AID396,2026-01,50480.0,2
AID396,2026-02,686660.0,6
AID396,2026-03,136.8,4
AID396,2026-04,148379.77,1
AID396,2026-05,91526.06,2
AID396,2026-06,-38878.76,0
AID437,2025-10,92925.75,2
AID437,2025-11,478241.5,3
AID437,2025-12,260733.72,1
AID437,2026-01,72302.4,4
AID437,2026-02,260469.6,2
AID437,2026-03,72886.8,2
AID437,2026-04,32496.0,1
AID437,2026-05,41000.0,1
AID437,2026-06,267641.1,5
AID439,2026-03,2190061.32,24
AID439,2026-04,195936.82,3
AID439,2026-05,168471.38,2
AID439,2026-06,70438.48,2
AID663,2025-10,34838.1,1
AID663,2025-12,23000.0,1
AID663,2026-01,870820.43,4
AID663,2026-02,74098.1,2
AID663,2026-04,0.0,1
AID663,2026-05,475650.58,3
AIE822,2025-10,30477.0,1
AIE822,2025-11,12000.0,1
AIE822,2025-12,175017.54,2
AIE822,2026-01,242756.0,4
AIE822,2026-02,371922.0,10
AIE822,2026-03,1618915.82,20
AIE822,2026-04,31065.05,1
AIE822,2026-05,400500.45,4
AIE822,2026-06,90000.0,1
AIE823,2025-11,41743.62,1
AIE823,2025-12,60643.0,3
AIE823,2026-01,253240.32,4
AIE823,2026-02,316172.64,10
AIE823,2026-03,1825211.2,16
AIE823,2026-04,70592.42,2
AIE823,2026-05,102223.9,4
AIE823,2026-06,109821.6,3
AIF810,2025-12,50520.0,1
AIF810,2026-02,94977.6,2
AIF810,2026-03,331115.2,2
AIF810,2026-04,41112.0,1
AIF990,2026-06,27229.5,1
AIG000,2025-11,40496.0,1
AIG000,2026-01,635557.06,10
AIG000,2026-02,280639.24,4
AIG000,2026-03,710235.4,10
AIG000,2026-04,35343.0,1
AIG000,2026-05,225245.0,3
AIG000,2026-06,51516.6,2
AIG085,2026-02,145386.9,4
AIG085,2026-03,-23478.9,0
AIG085,2026-05,30477.0,1
AIG090,2026-04,3141.4,0
AIG090,2026-05,145071.6,2
AIG090,2026-06,-18831.4,2
AIG136,2026-06,148552.1,2
AIG278,2025-11,651856.4,2
AIG278,2025-12,-179010.66,0
AIG278,2026-01,1682.26,2
AIG278,2026-02,3910.45,2
AIG278,2026-03,418950.29,4
AIG278,2026-05,16153.6,2
AIG278,2026-06,36042.72,3
AIG303,2025-12,101015.1,3
AIG303,2026-01,88636.0,4
AIG303,2026-02,-39443.4,2
AIG303,2026-03,147234.0,6
AIG303,2026-04,48000.0,2
AIG303,2026-05,-23984.32,0
AIG303,2026-06,24000.0,2
AIO047,2026-03,1007845.08,6
AIO047,2026-05,2146750.36,6
AIO047,2026-06,424116.0,2
AIO737,2025-11,162695.68,3
AIO737,2025-12,157267.63,5
AIO737,2026-01,427176.12,10
AIO737,2026-02,178907.52,4
AIO737,2026-03,1123833.54,18
AIO737,2026-04,39123.86,1
AIO737,2026-05,165354.06,4
AIO737,2026-06,27848.46,1
AIP503,2025-11,196938.1,3
AIP503,2025-12,65405.2,3
AIP503,2026-01,332664.09,4
AIP503,2026-02,352776.88,6
AIP503,2026-03,11569.36,0
AIP503,2026-04,2249.6,0
AIP503,2026-05,138540.6,2
AIP503,2026-06,52769.6,1
AIP529,2025-12,12115.2,1
AIP529,2026-01,31696.08,2
AIP529,2026-02,43725.9,4
AIP529,2026-03,199193.58,6
AIP529,2026-04,9086.4,1
AIP529,2026-06,141020.13,2
AIP530,2025-11,106063.5,2
AIP530,2026-01,1651288.4,10
AIP530,2026-02,953076.0,6
AIP530,2026-03,195594.08,2
AIP530,2026-04,50490.0,1
AIP530,2026-05,50520.0,1
AIQ427,2025-12,88383.3,4
AIQ427,2026-01,285274.6,10
AIQ427,2026-02,116588.0,4
AIQ427,2026-03,575001.54,6
AIQ427,2026-04,114288.75,1
AIQ427,2026-05,146053.5,4
AIQ427,2026-06,112029.6,4
AIQ458,2026-04,37388.49,1
AIQ458,2026-05,7248.6,0
AIQ458,2026-06,1008.6,0
AIQ464,2026-06,517350.16,5
AIQ809,2026-04,424375.88,5
AIQ809,2026-05,638274.01,7
AIQ809,2026-06,83287.5,2
AIQ975,2025-11,21333.9,1
AIQ975,2025-12,222147.98,3
AIQ975,2026-01,278436.5,4
AIQ975,2026-02,1396899.64,10
AIQ975,2026-03,367598.0,6
AIQ975,2026-04,80616.0,1
AIQ975,2026-05,50385.0,1
AIQ975,2026-06,232933.0,5
AIR467,2025-11,30477.0,1
AIR467,2026-01,2340.0,2
AIR467,2026-02,4680.0,2
AIR467,2026-03,1707180.0,6
AIR467,2026-04,507950.0,1
AIR467,2026-05,16000.0,1
AIR467,2026-06,0.0,2
AIR488,2025-11,86033.0,3
AIR488,2025-12,80768.0,2
AIR488,2026-01,374219.0,8
AIR488,2026-02,235700.6,8
AIR488,2026-03,488248.26,10
AIR488,2026-04,135923.4,2
AIR488,2026-05,171041.94,5
AIR488,2026-06,418971.4,4
AIR587,2025-12,113400.0,4
AIR587,2026-01,116854.06,4
AIR587,2026-02,388528.96,8
AIR587,2026-03,718724.26,12
AIR587,2026-04,163624.76,3
AIR587,2026-05,242784.92,4
AIR587,2026-06,816178.81,2
AIT518,2026-01,40636.0,2
AIT518,2026-02,74607.7,4
AIT518,2026-03,60954.0,2
AIT518,2026-04,110770.0,1
AIT518,2026-06,8127.2,1
AIT526,2025-11,50435.0,1
AIT526,2026-01,30288.0,2
AIT526,2026-02,27259.2,2
AIT526,2026-03,495993.73,8
AIT526,2026-05,152397.7,3
AIT538,2026-01,90661.64,4
AIT538,2026-02,1373680.34,4
AIT538,2026-03,416666.6,8
AIT538,2026-04,-546132.53,1
AIT538,2026-05,34831.2,1
AIT538,2026-06,400800.0,1
AIV239,2025-12,58098.0,1
AIV239,2026-01,204704.6,6
AIV239,2026-02,239740.8,6
AIV239,2026-03,596104.8,14
AIV239,2026-05,435978.0,2
AIV239,2026-06,131928.0,3
AIY343,2025-12,49.59,1
AIY343,2026-01,38857.26,4
AIY343,2026-02,54992.15,2
AIY343,2026-03,1490930.48,6
AIY343,2026-04,109972.03,1
AIY343,2026-05,28058.11,1
AIY343,2026-06,21311.27,0
AIY360,2025-12,492800.0,1
AIY360,2026-01,-565375.84,2
AIY360,2026-02,26413.4,2
AIY360,2026-04,32000.0,2
AIY360,2026-05,68877.2,1
AIY369,2025-11,51872.0,2
AIY369,2025-12,501872.0,1
AIY369,2026-01,-188151.49,2
AIY369,2026-02,1630466.8,4
AIY369,2026-03,17820.36,2
AIY369,2026-04,546521.16,2
AIY369,2026-05,172822.91,2
AIY369,2026-06,9801.2,0
AIY377,2025-12,121908.0,1
AIY377,2026-01,348219.4,8
AIY377,2026-02,-972.0,2
AIY377,2026-04,30477.0,1
AIY391,2026-06,162716.83,2
AIY395,2026-06,6095.38,0
AIY412,2026-01,288796.2,4
AIY412,2026-02,241236.16,4
AIY412,2026-03,111144.0,2
AIY412,2026-05,500520.0,2
AIY412,2026-06,420000.0,3
AIY841,2026-01,412381.56,6
AIY841,2026-02,271034.4,6
AIY841,2026-03,250618.8,6
AIY841,2026-04,21289.8,1
AIY841,2026-05,141618.0,2
AIY841,2026-06,40556.0,1
AIY897,2025-12,301343.04,3
AIY897,2026-02,1223454.22,6
AIY897,2026-03,3031369.11,8
AIY897,2026-04,124833.79,2
AIY897,2026-05,44226.0,1
AIY897,2026-06,106422.68,1
AIZ454,2025-11,131274.0,1
AIZ454,2025-12,46450.8,1
AIZ454,2026-01,66627.0,2
